GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08
Id,Id2,Geography,Total:,1-person household,2-person household,3-person household,4-person household,5-person household,6-person household,7-or-more person household
1500000US510411008152,510411008152,"Block Group 2, Census Tract 1008.15, Chesterfield County, Virginia",822,106,244,185,175,71,29,12
1500000US510411008161,510411008161,"Block Group 1, Census Tract 1008.16, Chesterfield County, Virginia",392,51,140,96,75,16,6,8
1500000US510411008162,510411008162,"Block Group 2, Census Tract 1008.16, Chesterfield County, Virginia",770,103,198,171,175,84,24,15
1500000US510411008163,510411008163,"Block Group 3, Census Tract 1008.16, Chesterfield County, Virginia",329,64,89,70,69,24,9,4
1500000US510411008171,510411008171,"Block Group 1, Census Tract 1008.17, Chesterfield County, Virginia",731,146,207,162,143,49,13,11
1500000US510411008172,510411008172,"Block Group 2, Census Tract 1008.17, Chesterfield County, Virginia",379,142,117,54,41,16,7,2
1500000US510411009021,510411009021,"Block Group 1, Census Tract 1009.02, Chesterfield County, Virginia",312,75,132,44,37,18,4,2
1500000US510411009022,510411009022,"Block Group 2, Census Tract 1009.02, Chesterfield County, Virginia",797,159,328,111,127,51,15,6
1500000US510411009023,510411009023,"Block Group 3, Census Tract 1009.02, Chesterfield County, Virginia",451,88,198,76,55,25,7,2
1500000US510411009071,510411009071,"Block Group 1, Census Tract 1009.07, Chesterfield County, Virginia",583,120,218,98,88,43,11,5
1500000US510411009072,510411009072,"Block Group 2, Census Tract 1009.07, Chesterfield County, Virginia",321,122,100,50,32,11,5,1
1500000US510411009101,510411009101,"Block Group 1, Census Tract 1009.10, Chesterfield County, Virginia",359,50,103,74,74,34,12,12
1500000US510411009102,510411009102,"Block Group 2, Census Tract 1009.10, Chesterfield County, Virginia",573,135,175,122,81,40,12,8
1500000US510411009103,510411009103,"Block Group 3, Census Tract 1009.10, Chesterfield County, Virginia",561,113,234,104,80,22,6,2
1500000US510411009104,510411009104,"Block Group 4, Census Tract 1009.10, Chesterfield County, Virginia",405,69,143,88,61,31,11,2
1500000US510411009121,510411009121,"Block Group 1, Census Tract 1009.12, Chesterfield County, Virginia",848,185,394,131,91,37,9,1
1500000US510411009122,510411009122,"Block Group 2, Census Tract 1009.12, Chesterfield County, Virginia",530,117,202,88,87,27,8,1
1500000US510411009123,510411009123,"Block Group 3, Census Tract 1009.12, Chesterfield County, Virginia",412,75,136,88,76,24,8,5
1500000US510411009124,510411009124,"Block Group 4, Census Tract 1009.12, Chesterfield County, Virginia",396,64,134,84,73,26,7,8
1500000US510411009131,510411009131,"Block Group 1, Census Tract 1009.13, Chesterfield County, Virginia",1196,223,333,269,244,88,28,11
1500000US510411009132,510411009132,"Block Group 2, Census Tract 1009.13, Chesterfield County, Virginia",615,120,177,136,114,54,12,2
1500000US510411009133,510411009133,"Block Group 3, Census Tract 1009.13, Chesterfield County, Virginia",938,179,306,217,142,70,16,8
1500000US510411009151,510411009151,"Block Group 1, Census Tract 1009.15, Chesterfield County, Virginia",636,245,215,95,51,20,7,3
1500000US510411009152,510411009152,"Block Group 2, Census Tract 1009.15, Chesterfield County, Virginia",1018,242,358,186,142,55,24,11
1500000US510411009191,510411009191,"Block Group 1, Census Tract 1009.19, Chesterfield County, Virginia",469,84,138,107,86,36,14,4
1500000US510411009192,510411009192,"Block Group 2, Census Tract 1009.19, Chesterfield County, Virginia",996,171,348,228,158,66,20,5
1500000US510411009193,510411009193,"Block Group 3, Census Tract 1009.19, Chesterfield County, Virginia",185,28,67,43,31,13,2,1
1500000US510411009194,510411009194,"Block Group 4, Census Tract 1009.19, Chesterfield County, Virginia",554,103,135,149,108,46,11,2
1500000US510411009201,510411009201,"Block Group 1, Census Tract 1009.20, Chesterfield County, Virginia",455,219,136,55,31,8,4,2
1500000US510411009211,510411009211,"Block Group 1, Census Tract 1009.21, Chesterfield County, Virginia",317,35,87,68,74,36,12,5
1500000US510411009212,510411009212,"Block Group 2, Census Tract 1009.21, Chesterfield County, Virginia",809,192,254,153,139,51,15,5
1500000US510411009213,510411009213,"Block Group 3, Census Tract 1009.21, Chesterfield County, Virginia",364,57,111,77,73,33,7,6
1500000US510411009214,510411009214,"Block Group 4, Census Tract 1009.21, Chesterfield County, Virginia",775,270,248,127,90,31,7,2
1500000US510411009221,510411009221,"Block Group 1, Census Tract 1009.22, Chesterfield County, Virginia",717,147,259,150,107,37,9,8
1500000US510411009222,510411009222,"Block Group 2, Census Tract 1009.22, Chesterfield County, Virginia",932,200,324,208,135,47,9,9
1500000US510411009223,510411009223,"Block Group 3, Census Tract 1009.22, Chesterfield County, Virginia",370,66,123,83,53,23,13,9
1500000US510411009231,510411009231,"Block Group 1, Census Tract 1009.23, Chesterfield County, Virginia",555,126,200,108,82,29,7,3
1500000US510411009232,510411009232,"Block Group 2, Census Tract 1009.23, Chesterfield County, Virginia",340,77,98,61,61,22,12,9
1500000US510411009241,510411009241,"Block Group 1, Census Tract 1009.24, Chesterfield County, Virginia",854,29,274,164,261,100,20,6
1500000US510411009251,510411009251,"Block Group 1, Census Tract 1009.25, Chesterfield County, Virginia",469,53,192,76,105,39,2,2
1500000US510411009252,510411009252,"Block Group 2, Census Tract 1009.25, Chesterfield County, Virginia",881,52,286,190,223,100,24,6
1500000US510411009253,510411009253,"Block Group 3, Census Tract 1009.25, Chesterfield County, Virginia",953,76,351,187,222,89,23,5
1500000US510411009261,510411009261,"Block Group 1, Census Tract 1009.26, Chesterfield County, Virginia",346,13,114,82,94,27,12,4
1500000US510411009262,510411009262,"Block Group 2, Census Tract 1009.26, Chesterfield County, Virginia",1194,222,430,203,221,87,28,3
1500000US510411009271,510411009271,"Block Group 1, Census Tract 1009.27, Chesterfield County, Virginia",937,233,251,199,162,65,17,10
1500000US510411009272,510411009272,"Block Group 2, Census Tract 1009.27, Chesterfield County, Virginia",677,168,211,107,123,48,16,4
1500000US510411009273,510411009273,"Block Group 3, Census Tract 1009.27, Chesterfield County, Virginia",215,25,87,40,41,15,6,1
1500000US510411009281,510411009281,"Block Group 1, Census Tract 1009.28, Chesterfield County, Virginia",391,91,144,65,65,19,2,5
1500000US510411009291,510411009291,"Block Group 1, Census Tract 1009.29, Chesterfield County, Virginia",256,16,89,59,61,21,10,0
1500000US510411009292,510411009292,"Block Group 2, Census Tract 1009.29, Chesterfield County, Virginia",437,137,167,68,47,14,3,1
1500000US510411009293,510411009293,"Block Group 3, Census Tract 1009.29, Chesterfield County, Virginia",707,35,220,153,188,78,26,7
1500000US510411009301,510411009301,"Block Group 1, Census Tract 1009.30, Chesterfield County, Virginia",290,25,66,80,82,32,4,1
1500000US510411009302,510411009302,"Block Group 2, Census Tract 1009.30, Chesterfield County, Virginia",825,46,150,195,288,114,22,10
1500000US510411009311,510411009311,"Block Group 1, Census Tract 1009.31, Chesterfield County, Virginia",288,16,131,63,54,20,3,1
1500000US510411009312,510411009312,"Block Group 2, Census Tract 1009.31, Chesterfield County, Virginia",616,46,238,144,120,53,9,6
1500000US510411009313,510411009313,"Block Group 3, Census Tract 1009.31, Chesterfield County, Virginia",910,104,244,217,239,83,22,1
1500000US510411009321,510411009321,"Block Group 1, Census Tract 1009.32, Chesterfield County, Virginia",900,107,285,189,220,77,16,6
1500000US510411010031,510411010031,"Block Group 1, Census Tract 1010.03, Chesterfield County, Virginia",705,81,249,127,148,65,26,9
1500000US510411010041,510411010041,"Block Group 1, Census Tract 1010.04, Chesterfield County, Virginia",309,44,107,61,66,22,5,4
1500000US510411010042,510411010042,"Block Group 2, Census Tract 1010.04, Chesterfield County, Virginia",894,69,289,210,217,75,25,9
1500000US510411010051,510411010051,"Block Group 1, Census Tract 1010.05, Chesterfield County, Virginia",816,159,255,159,162,66,12,3
1500000US510411010052,510411010052,"Block Group 2, Census Tract 1010.05, Chesterfield County, Virginia",562,48,215,120,131,38,7,3
1500000US510411010053,510411010053,"Block Group 3, Census Tract 1010.05, Chesterfield County, Virginia",712,68,206,173,187,56,17,5
1500000US510411010061,510411010061,"Block Group 1, Census Tract 1010.06, Chesterfield County, Virginia",953,239,300,189,148,62,13,2
1500000US510411010062,510411010062,"Block Group 2, Census Tract 1010.06, Chesterfield County, Virginia",1455,145,345,362,427,136,34,6
1500000US510411010063,510411010063,"Block Group 3, Census Tract 1010.06, Chesterfield County, Virginia",675,54,233,131,187,50,14,6
1500000US510411010071,510411010071,"Block Group 1, Census Tract 1010.07, Chesterfield County, Virginia",574,76,117,119,173,74,13,2
1500000US510411010072,510411010072,"Block Group 2, Census Tract 1010.07, Chesterfield County, Virginia",582,49,151,122,170,69,17,4
1500000US510411010073,510411010073,"Block Group 3, Census Tract 1010.07, Chesterfield County, Virginia",1076,187,403,193,201,74,15,3
1500000US510411010081,510411010081,"Block Group 1, Census Tract 1010.08, Chesterfield County, Virginia",1205,98,283,267,363,154,39,1
1500000US510430101001,510430101001,"Block Group 1, Census Tract 101, Clarke County, Virginia",483,75,182,99,75,34,8,10
1500000US510430101002,510430101002,"Block Group 2, Census Tract 101, Clarke County, Virginia",379,58,147,71,57,30,6,10
1500000US510430101003,510430101003,"Block Group 3, Census Tract 101, Clarke County, Virginia",466,117,172,69,69,26,11,2
1500000US510430101004,510430101004,"Block Group 4, Census Tract 101, Clarke County, Virginia",345,126,109,59,36,10,2,3
1500000US510430101005,510430101005,"Block Group 5, Census Tract 101, Clarke County, Virginia",437,91,174,66,62,27,11,6
1500000US510430101006,510430101006,"Block Group 6, Census Tract 101, Clarke County, Virginia",614,193,203,109,63,28,13,5
1500000US510430102001,510430102001,"Block Group 1, Census Tract 102, Clarke County, Virginia",576,149,201,93,76,31,15,11
1500000US510430102002,510430102002,"Block Group 2, Census Tract 102, Clarke County, Virginia",353,89,146,62,37,13,4,2
1500000US510430102003,510430102003,"Block Group 3, Census Tract 102, Clarke County, Virginia",260,69,86,51,32,17,4,1
1500000US510430103001,510430103001,"Block Group 1, Census Tract 103, Clarke County, Virginia",539,125,215,92,71,28,6,2
1500000US510430103002,510430103002,"Block Group 2, Census Tract 103, Clarke County, Virginia",490,100,191,87,72,26,7,7
1500000US510450501001,510450501001,"Block Group 1, Census Tract 501, Craig County, Virginia",736,162,275,146,94,43,11,5
1500000US510450501002,510450501002,"Block Group 2, Census Tract 501, Craig County, Virginia",1324,331,502,223,179,66,15,8
1500000US510479901001,510479901001,"Block Group 1, Census Tract 9901, Culpeper County, Virginia",1400,169,488,297,274,116,44,12
1500000US510479901002,510479901002,"Block Group 2, Census Tract 9901, Culpeper County, Virginia",667,91,224,137,137,49,20,9
1500000US510479901003,510479901003,"Block Group 3, Census Tract 9901, Culpeper County, Virginia",584,129,207,107,85,42,10,4
1500000US510479901004,510479901004,"Block Group 4, Census Tract 9901, Culpeper County, Virginia",821,112,283,151,153,71,30,21
1500000US510479902001,510479902001,"Block Group 1, Census Tract 9902, Culpeper County, Virginia",739,109,257,149,146,57,16,5
1500000US510479902002,510479902002,"Block Group 2, Census Tract 9902, Culpeper County, Virginia",394,72,150,64,63,30,9,6
1500000US510479902003,510479902003,"Block Group 3, Census Tract 9902, Culpeper County, Virginia",724,119,262,143,130,52,12,6
1500000US510479902004,510479902004,"Block Group 4, Census Tract 9902, Culpeper County, Virginia",548,129,183,116,61,38,13,8
1500000US510479902005,510479902005,"Block Group 5, Census Tract 9902, Culpeper County, Virginia",482,168,174,69,55,12,3,1
1500000US510479903001,510479903001,"Block Group 1, Census Tract 9903, Culpeper County, Virginia",1207,282,350,261,179,89,35,11
1500000US510479903002,510479903002,"Block Group 2, Census Tract 9903, Culpeper County, Virginia",437,151,112,72,67,24,6,5
1500000US510479904001,510479904001,"Block Group 1, Census Tract 9904, Culpeper County, Virginia",548,86,192,106,79,53,24,8
1500000US510479904002,510479904002,"Block Group 2, Census Tract 9904, Culpeper County, Virginia",348,72,111,68,52,29,7,9
1500000US510479904003,510479904003,"Block Group 3, Census Tract 9904, Culpeper County, Virginia",497,140,148,86,64,36,11,12
1500000US510479905001,510479905001,"Block Group 1, Census Tract 9905, Culpeper County, Virginia",1000,172,356,209,168,64,21,10
1500000US510479905002,510479905002,"Block Group 2, Census Tract 9905, Culpeper County, Virginia",285,57,113,48,39,17,6,5
1500000US510479905003,510479905003,"Block Group 3, Census Tract 9905, Culpeper County, Virginia",323,64,122,56,45,23,5,8
1500000US510479905004,510479905004,"Block Group 4, Census Tract 9905, Culpeper County, Virginia",1137,384,361,201,115,39,23,14
1500000US510499901001,510499901001,"Block Group 1, Census Tract 9901, Cumberland County, Virginia",286,75,97,44,45,14,8,3
1500000US510499901002,510499901002,"Block Group 2, Census Tract 9901, Cumberland County, Virginia",560,141,186,90,78,34,17,14
1500000US510499901003,510499901003,"Block Group 3, Census Tract 9901, Cumberland County, Virginia",277,54,89,66,36,20,6,6
1500000US510499901004,510499901004,"Block Group 4, Census Tract 9901, Cumberland County, Virginia",709,161,243,136,91,44,20,14
1500000US510499901005,510499901005,"Block Group 5, Census Tract 9901, Cumberland County, Virginia",351,81,113,76,52,20,8,1
1500000US510499902001,510499902001,"Block Group 1, Census Tract 9902, Cumberland County, Virginia",366,71,133,71,49,20,14,8
1500000US510499902002,510499902002,"Block Group 2, Census Tract 9902, Cumberland County, Virginia",461,105,171,86,59,24,8,8
1500000US510499902003,510499902003,"Block Group 3, Census Tract 9902, Cumberland County, Virginia",518,187,190,82,37,14,2,6
1500000US510519901001,510519901001,"Block Group 1, Census Tract 9901, Dickenson County, Virginia",380,93,137,80,49,18,2,1
1500000US510519901002,510519901002,"Block Group 2, Census Tract 9901, Dickenson County, Virginia",496,149,148,97,72,20,7,3
1500000US510519901003,510519901003,"Block Group 3, Census Tract 9901, Dickenson County, Virginia",480,109,167,109,70,20,4,1
1500000US510519901004,510519901004,"Block Group 4, Census Tract 9901, Dickenson County, Virginia",406,78,137,83,77,23,8,0
1500000US510519902001,510519902001,"Block Group 1, Census Tract 9902, Dickenson County, Virginia",577,130,231,114,80,14,8,0
1500000US510519902002,510519902002,"Block Group 2, Census Tract 9902, Dickenson County, Virginia",352,91,119,71,56,12,1,2
1500000US510519902003,510519902003,"Block Group 3, Census Tract 9902, Dickenson County, Virginia",315,110,122,40,34,8,0,1
1500000US510519903001,510519903001,"Block Group 1, Census Tract 9903, Dickenson County, Virginia",737,179,245,166,102,30,11,4
1500000US510519903002,510519903002,"Block Group 2, Census Tract 9903, Dickenson County, Virginia",514,141,195,109,51,15,2,1
1500000US510519903003,510519903003,"Block Group 3, Census Tract 9903, Dickenson County, Virginia",406,106,133,91,56,11,6,3
1500000US510519903004,510519903004,"Block Group 4, Census Tract 9903, Dickenson County, Virginia",297,81,108,54,37,13,2,2
1500000US510519903005,510519903005,"Block Group 5, Census Tract 9903, Dickenson County, Virginia",440,102,157,89,57,24,8,3
1500000US510519904001,510519904001,"Block Group 1, Census Tract 9904, Dickenson County, Virginia",261,68,92,55,32,13,0,1
1500000US510519904002,510519904002,"Block Group 2, Census Tract 9904, Dickenson County, Virginia",335,84,124,67,37,18,4,1
